TRAP,Area,Source,Type,TypeCertainty,LanduseAround,LanduseOnTop,Date,DiameterMax_m,HeightMax_m,Condition,PrincipalSourceOfImpact,TopoID,TopoNote,AllNotes,DistTown_m,DistTownBoundary_m,AsterElev_m,AsterSlope_degrees,AsterAspect,AsterTRI,AsterTPI,AsterRoughness,Prominence250m_percent,DistBG_m,AKB,AKBNotes,SpatialDuplicate,PairedID,Upto2010,Post2010,Easting,Northing
8589,Chernozem,Legacy verification,Extinct Burial Mound,Certain,Annual agriculture,Annual agriculture,2022-09-13,0,0,NA,Agriculture,1000031663063737100,,NA,1249.9409769902516,1249.9409769902516,164.2230987548828,5.98749856775763,265.46500267384255,1.952117919921875,0.3589210510253906,6.100341796875,1.43,14585.886685758664,10009746,NA,Unique,NA,Yes,Yes,4661860.00338913,465732.009662304
8590,Chernozem,Legacy verification,Burial Mound,Certain,Forest,Forest,2022-09-13,20,2.5,4,Looting,1000031663064172e3,,NA,1185.120660438474,1185.120660438474,173.50411987304688,6.7664764245415965,244.2770654962598,2.4592227935791016,0.4976978302001953,7.8419189453125,17.56,14508.266883552378,10009747,NA,Unique,NA,Yes,Yes,4661799.80167117,465820.461044751
8591,Granitovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Pasture,2022-09-14,30,2.5,3,Looting,1000031663136846600,grassland,grassland,2459.1323332975767,2459.1323332975767,222.921630859375,1.9600777035626678,114.03585245498685,1.3318424224853516,0.5594501495361328,5.5129241943359375,61.29,12090.71093962482,10009728,NA,Unique,NA,Yes,Yes,4657920.23072883,462543.401130292
8592,Granitovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Pasture,2022-09-14,25,1.7,3,Construction,1000031663138361600,grassland,grassland,2240.6725035534123,2240.6725035534123,227.76812744140625,1.1446641910777933,4.1589601211686045,0.4626598358154297,-0.03496742248535156,1.6628875732421875,76.43,12415.101919923858,10009729,NA,Unique,NA,Yes,Yes,4658106.22131815,462228.518063126
8593,Melnitsa,Legacy verification,Burial Mound,Certain,Annual agriculture,Scrub,2022-09-14,20,1.5,2,Animal activity,1000031663141623300,,NA,1221.084241797094,1221.084241797094,245.64202880859375,3.2326138398040407,243.40234324716081,2.8162002563476563,2.5812911987304688,5.3521728515625,36.43,10549.806400885323,10009693,NA,Unique,NA,Yes,Yes,4656384.25947433,463001.945281554
8594,Melnitsa,Legacy verification,Burial Mound,Certain,Annual agriculture,Scrub,2022-09-14,15,0.5,2,Animal activity,1000031663143975200,,NA,1121.2489047237955,1121.2489047237955,223.4657745361328,2.467518379391614,44.17003132064446,2.6410675048828125,2.4957427978515625,6.8228607177734375,19.71,10425.578815300822,10009694,NA,Unique,NA,Yes,Yes,4655686.21889213,462267.869150718
8596,Melnitsa,Legacy verification,Extinct Burial Mound,Certain,Scrub,Scrub,2022-09-14,10,0,NA,Natural,1000031663153161500,"not possible to determine the exact shape, no mound around","not possible to determine the exact shape, no mound around",2321.935214450054,2321.935214450054,231.21041870117188,4.222264865999118,293.71213887624197,1.8343124389648438,-1.6833534240722656,4.240570068359375,86.07,9510.96886755234,10009695,NA,Unique,NA,Yes,Yes,4653449.0076705,461355.45234972
8598,Elhovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Scrub,2022-09-15,27,3,2,Animal activity,1000031663219544400,,NA,496.2336555976046,496.2336555976046,132.39401245117188,1.2270040474230812,179.98618600911564,1.2540740966796875,1.2540740966796875,2.2296142578125,4.3,23269.57421909923,10009872,NA,Unique,NA,Yes,Yes,4670702.25317529,465959.766292011
8599,Elhovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Scrub,2022-09-15,40,4,3,Looting,1000031663220386700,,NA,547.1076128009297,547.1076128009297,131.59207153320313,1.8216363550230508,312.3518880421345,0.6506385803222656,-0.07007598876953125,2.4224395751953125,97.85,23331.69738874252,10009873,NA,Unique,NA,Yes,Yes,4670772.46533675,466020.93585414
8601,Elhovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2022-09-15,40,2,4,Agriculture,1000031663223141e3,,NA,1017.9323260117892,1017.9323260117892,154.64442443847656,3.9843010661053557,152.2314794496371,1.5592403411865234,-0.3458728790283203,5.972015380859375,65.95,24361.928503805277,10001650,NA,Unique,NA,Yes,Yes,4671860.06148956,466483.577195951
8602,Kirilovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Pasture,2022-09-15,36,2.5,3,Looting,1000031663226454300,grassland,grassland,1407.0762468310081,1407.0762468310081,164.80145263671875,2.046442786296743,195.75366545242383,0.9570960998535156,0.14962387084960938,3.6093292236328125,29.5,24633.33080169489,10001528,NA,Unique,NA,Yes,Yes,4672245.3664085,468484.81697469
8603,Kirilovo,Legacy verification,Extinct Burial Mound,Certain,Annual agriculture,Pasture,2022-09-15,0,0,5,Agriculture,1000031663228428300,grassland,grassland,1557.2133486313016,1557.2133486313016,163.10687255859375,3.976337068720916,75.08218961015464,1.4619216918945313,0.4602622985839844,4.1806640625,51.44,24690.68571349941,10010170,NA,Unique,NA,Yes,Yes,4672304.75937787,468653.085589725
8604,Elhovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2022-09-15,45,2,4,Agriculture,1000031663231872600,,NA,942.2831263522561,942.2831263522561,171.25076293945313,4.036076740863178,333.1081139076008,1.5971565246582031,0.42840576171875,4.849578857421875,71.43,23255.334869478615,10002203,NA,Unique,NA,Yes,Yes,4670869.16279887,468633.48352577
8605,Elhovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2022-09-15,45,2,4,Agriculture,1000031663234038e3,,NA,817.4528468356875,817.4528468356875,169.56484985351563,2.6558379917799932,254.7951483072664,0.8142910003662109,-0.37480735778808594,3.1540679931640625,87.46,22810.66387139156,10002202,NA,Unique,NA,Yes,Yes,4670418.09559243,468279.41426414
8606,Elhovo,Legacy verification,Extinct Burial Mound,Certain,Annual agriculture,Annual agriculture,2022-09-15,25,0.4,4,Agriculture,1000031663234878100,,NA,723.2969950186231,723.2969950186231,162.18502807617188,10.120392258365593,320.1497828751126,3.726980209350586,-1.292196273803711,13.791229248046875,95.7,22770.940964515463,10002199,NA,Unique,NA,Yes,Yes,4670372.84913097,468094.920941022
8607,Lesovo,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2022-09-16,30,1,3,Looting,1000031663306122900,"grassland,grassland","grassland,grassland",1472.8250529406312,1472.8250529406312,333.7810363769531,4.33763681545096,309.5145029677595,2.1742782592773438,1.8213653564453125,4.516998291015625,68.35,2507.508140847887,10009682,NA,Unique,NA,Yes,Yes,4647590.96198818,466167.828321998
8608,Lesovo,Legacy verification,Extinct Burial Mound,Certain,Annual agriculture,Annual agriculture,2022-09-16,15,0.3,5,Agriculture,1000031663308432e3,,NA,1210.2327240758946,1210.2327240758946,325.2937927246094,4.175141506781119,201.56132380800088,1.6025009155273438,-0.63257598876953125,5.583343505859375,42.09,2446.6202182628463,10009683,NA,Unique,NA,Yes,Yes,4648286.58544606,466438.021475334
8610,Lesovo,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2022-09-16,45,2.5,2,Post-depositional,1000031663313064300,"grassland,grassland","grassland,grassland",3393.988372366442,3393.988372366442,378.15643310546875,3.4850664995569414,19.96752260350963,1.4736213684082031,0.5354118347167969,4.74224853515625,65,2237.5954478774843,10009684,NA,Unique,NA,Yes,Yes,4649845.18209847,468684.975998107
8612,Lesovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2022-09-16,50,6,3,Agriculture,1000031663327028700,"large prominent mound,","large prominent mound,",2054.463666614886,2054.463666614886,290.1855163574219,7.038166398651924,252.19898927535974,2.9176406860351563,2.394073486328125,8.050537109375,84.29,3542.2130636709226,10009686,NA,Unique,NA,Yes,Yes,4650672.97839297,467079.221382968
8624,Lalkovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Scrub,2022-09-20,18,1,3,Agriculture,1000031663650842400,,NA,495.2768932765246,495.2768932765246,229.74644470214844,1.987014194871161,261.80818882813156,0.850433349609375,-0.60074615478515625,4.155670166015625,63.77,10797.155295053493,10009753,NA,Unique,NA,Yes,Yes,4657507.43547296,476207.491836718
8654,Parvenets,Legacy verification,Extinct Burial Mound,Certain,Annual agriculture,Pasture,2022-09-27,10,0,5,Agriculture,1000031664261670700,grassland,grassland,830.4394944907973,830.4394944907973,141.057861328125,14.157616962794254,5.908747568145481,6.014681816101074,4.1603498458862305,16.681259155273438,45.71,40085.19810595495,10009787,NA,Unique,NA,Yes,Yes,4696179.83196547,487443.25891311
8655,Parvenets,Legacy verification,Burial Mound,Certain,Annual agriculture,Pasture,2022-09-27,22,2,3,Agriculture,1000031664263611100,"grassland,round","grassland,round",65.08286557245206,65.08286557245206,149.28016662597656,7.33016625885017,88.96596190706481,2.4076995849609375,-0.3910865783691406,8.6080780029296875,27.7,40821.83794083238,10009788,NA,Unique,NA,Yes,Yes,4696992.70347781,487503.264375552
8656,Parvenets,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2022-09-27,30,1.5,4,Agriculture,1.0000316642649999e+18,,NA,135.56390941730274,135.56390941730274,159.974365234375,5.697359443153417,222.19512348768242,2.267923355102539,-0.1679248809814453,7.32177734375,3.26,40899.420115208806,10009789,NA,Unique,NA,Yes,Yes,4697012.61676064,487338.497526117
8657,Nedyalsko,Legacy verification,Extinct Burial Mound,Uncertain,Pasture,Pasture,2022-09-27,0,0,5,Construction,1000031664266783900,"grassland,grassland","grassland,grassland",320.69999387649386,320.69999387649386,199.743896484375,3.9932527606894226,190.24905741459963,2.123624801635742,-1.4381389617919922,6.4074554443359375,88.85,44208.86138943015,10009796,NA,Unique,NA,Yes,Yes,4700086.25646014,486111.060722088
8658,Nedyalsko,Legacy verification,Burial Mound,Certain,Pasture,Forest,2022-09-27,31,1.8,4,Urban development,1000031664267388200,grassland,grassland,13.947226353039849,13.947226353039849,233.5933380126953,7.934290949905721,65.4479475325557,2.8354148864746094,1.7143211364746094,9.3128509521484375,13.26,44588.09991476688,10009797,NA,Unique,NA,Yes,Yes,4700376.85282406,485811.930286488
8659,Nedyalsko,Legacy verification,Burial Mound,Certain,Forest,Scrub,2022-09-27,30,3,4,Looting,1000031664267810800,,NA,33.38313449887069,33.38313449887069,230.5120086669922,8.446695335365321,77.1134871384575,2.6931324005126953,0.05895042419433594,8.4867095947265625,91.04,44562.72691992894,10009798,NA,Unique,NA,Yes,Yes,4700355.53968188,485827.098559924
8660,Nedyalsko,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2022-09-27,30,1.5,4,Agriculture,1000031664269956500,,NA,1479.9467729517046,1479.9467729517046,255.53817749023438,3.06576610993201,156.60447809026488,1.320474624633789,0.12532615661621094,5.1070709228515625,0.36,47822.793163139046,10009799,NA,Unique,NA,Yes,Yes,4703079.32981659,483860.824605834
8661,Nedyalsko,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2022-09-27,20,0.5,4,Agriculture,1000031664270251600,ploughed over,ploughed over,1544.836464487184,1544.836464487184,252,3.144383351980869,347.4298747915639,1.480062484741211,-0.9726657867431641,5.149688720703125,7.45,47877.13198157164,10009800,NA,Unique,NA,Yes,Yes,4703113.70414161,483801.588553142
8662,Nedyalsko,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2022-09-27,22,1.6,4,Agriculture,1000031664270553500,,NA,1533.2222176497246,1533.2222176497246,251.18490600585938,3.8124359566074033,319.49506894855983,2.119382858276367,-1.4879169464111328,6.45721435546875,74.18,47892.696596332855,10009801,NA,Unique,NA,Yes,Yes,4703161.27756026,483876.356770648
8663,Nedyalsko,Legacy verification,Burial Mound,Certain,Annual agriculture,Scrub,2022-09-27,35,4,2,Looting,1000031664271330400,,NA,2095.987909243698,2095.987909243698,261.0245056152344,2.4353452865659424,170.30722402294833,1.1913185119628906,0.8726615905761719,3.990478515625,60.29,48463.32911289713,10009802,NA,Unique,NA,Yes,Yes,4703674.12740083,483623.040231835
8664,Palauzovo,Legacy verification,Extinct Burial Mound,Certain,Annual agriculture,Annual agriculture,2022-09-27,0,0,5,Agriculture,1000031664274178600,,NA,3548.334100997667,3548.334100997667,249.07540893554688,9.051217883945803,356.810624077271,3.9025802612304688,1.3408622741699219,12.43701171875,41.58,50793.12986130211,10009855,NA,Unique,NA,Yes,Yes,4705328.02429533,481560.985039653
8666,Palauzovo,Legacy verification,Extinct Burial Mound,Uncertain,Annual agriculture,Scrub,2022-09-27,30,3,3,Construction,1000031664276410100,tall overgrown concrete bunker,tall overgrown concrete bunker,2786.6912106907002,2786.6912106907002,219.0836944580078,1.1319830099153225,205.4049392745018,0.83535003662109375,-0.76273345947265625,2.4302215576171875,17.92,51762.96251869771,10009856,NA,Unique,NA,Yes,Yes,4706040.05765514,480776.34065224
8668,Palauzovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2022-09-27,40,2,4,Agriculture,1000031664279503100,,NA,3386.166373822098,3386.166373822098,233.9532470703125,3.3262718710037724,253.04749030457936,1.1711616516113281,0.3948631286621094,3.1886749267578125,36.46,51415.90723132942,10001855,NA,Unique,NA,Yes,Yes,4706039.04203972,481632.974965612
8669,Malomirovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Scrub,2022-09-28,45,4,2,Animal activity,1000031664347793200,,NA,1964.7697478579594,1964.7697478579594,200.03968811035156,3.4340045851866368,263.31624031600484,2.599344253540039,-2.3673267364501953,6.84368896484375,98.92,16434.71519547309,10008605,second TRAP number 9740,Duplicate,9740,Yes,No,4663605.57467775,472661.885075569
8670,Mamarchevo,Legacy verification,Extinct Burial Mound,Uncertain,Scrub,Pasture,2022-09-28,25,2,NA,Construction,1000031664350284800,grassland,grassland,1952.0458613692863,1952.0458613692863,237.3207244873047,2.810362352661651,30.996272434844936,1.0197868347167969,-0.1736297607421875,3.6331939697265625,14.23,15819.852970802858,10009663,NA,Unique,NA,Yes,Yes,4663620.46572232,477283.870478936
8671,Chernozem,Legacy verification,Extinct Burial Mound,Uncertain,Forest,Forest,2022-09-28,0,0,NA,No observation,1000031664353804e3,,NA,1695.8863035415843,1695.8863035415843,196.69528198242188,10.608158431949347,340.23333508998724,4.47703742980957,-0.14301109313964844,13.3763427734375,42.65,12837.686086577241,10009748,NA,Unique,NA,Yes,Yes,4660439.77929028,468291.450281459
8672,Lesovo,Legacy verification,Burial Mound,Certain,Forest,Forest,2022-09-28,42,9,4,Looting,1000031664357810400,,NA,2206.823625920942,2206.823625920942,262.95477294921875,3.6865695170341772,31.01581112246916,2.5562896728515625,2.3085708618164063,6.409881591796875,5.43,4670.393529219994,10009687,NA,Unique,NA,Yes,Yes,4651705.90085822,466613.72557669
8673,Malenovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Pasture,2022-09-29,35,4,4,Looting,1000031664427664600,grassland,grassland,345.89220153009427,345.89220153009427,152.7460479736328,2.689539298905239,295.0373351473309,2.07537841796875,1.6434440612792969,5.8343048095703125,65.45,54655.67448725695,10009827,NA,Unique,NA,Yes,Yes,4712484.9561337,482850.703005895
8674,Malenovo,Legacy verification,Burial Mound,Certain,Perennial agriculture,Perennial agriculture,2022-09-29,34,1.8,3,Agriculture,1000031664428346900,"e.g orchard or vineyard,e.g orchard or vineyard","e.g orchard or vineyard,e.g orchard or vineyard",301.970596148166,301.970596148166,152.38916015625,2.2042892875959477,7.90807692321909,1.1631851196289063,0.6146430969238281,4.9651641845703125,74.82,54690.55373751829,10009828,NA,Unique,NA,Yes,Yes,4712459.70303994,482809.736333416
8675,Palauzovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2022-09-29,20,0.7,4,Agriculture,1000031664430625e3,,NA,1491.6769681723806,1491.6769681723806,157.15049743652344,6.316064520095524,302.0891637560106,2.011516571044922,0.12103271484375,6.9504241943359375,96.04,55823.55964801335,10009857,NA,Unique,NA,Yes,Yes,4710381.70294773,480583.194235085
8677,Palauzovo,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2022-09-29,30,2,3,Looting,1000031664432245600,"grassland,grassland","grassland,grassland",1479.1663906047709,1479.1663906047709,161.3092803955078,3.7202469536105425,176.8901883016856,1.951486587524414,0.8573207855224609,5.5228271484375,62.95,57345.44630629008,10001856,NA,Unique,NA,Yes,Yes,4711755.29805426,479923.049268387
8678,Palauzovo,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2022-09-29,40,3,3,Looting,1000031664433285400,"grassland,grassland","grassland,grassland",1107.6537971882738,1107.6537971882738,162.7644500732422,11.542674827270583,41.562126519518394,4.205165863037109,-1.6699676513671875,14.716110229492188,14.75,56862.47032019194,10009858,NA,Unique,NA,Yes,Yes,4711399.19057143,480324.561175032
8679,Palauzovo,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2022-09-29,28,1.5,4,Looting,1000031664434e6,"grassland,grassland","grassland,grassland",1037.1934404233684,1037.1934404233684,173.10597229003906,10.625865322732926,36.629290905378205,4.229467391967773,2.1824893951416016,14.671905517578125,25.81,56763.04425759272,10009859,NA,Unique,NA,Yes,Yes,4711329.16342833,480415.48959424
8681,Palauzovo,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2022-09-29,37,2,4,Looting,1000031664434465900,"grassland,grassland","grassland,grassland",1007.0679903860394,1007.0679903860394,160.98434448242188,12.730026910050507,28.410240254511848,5.341564178466797,-3.1539878845214844,16.973037719726563,48.57,56785.914213572556,10009860,NA,Unique,NA,Yes,Yes,4711362.78501781,480437.065939132
8682,Palauzovo,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2022-09-29,46,5,3,Construction,1000031664435067600,"grassland,grassland","grassland,grassland",971.1571587114487,971.1571587114487,170,1.382585898627167,21.813696013497818,1.0167713165283203,-1.0167713165283203,2.8688812255859375,10.47,56647.714364967265,10009861,NA,Unique,NA,Yes,Yes,4711245.96980402,480516.371398724
